Instance, X-n411-k19
capacity, 216
min_trucks, 19
output_file, output_uchoa/X-n411-k19-SPPRC.log
Start date, 2022-07-03
Start time, 20-43-55
capacity, 216
num_vehicles, 19
abort_early, False
methods, ['SPPRC']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
314551, 19800.0, 20000, 1, 20000.0, 29233.2
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
SPPRC, 0.1, 30.8, 28.0, 1.2, 1, 18594.7744, 17113.2241, 0, 3015
SPPRC, 0.1, 23.3, 20.6, 1.2, 1, 18594.604, 17518.4373, 0, 2789
SPPRC, 0.1, 21.9, 19.2, 1.1, 1, 18590.5859, 17820.4724, 0, 2261
SPPRC, 0.0, 29.2, 26.5, 1.2, 1, 18579.5586, 15796.6175, 0, 4792
SPPRC, 0.1, 26.4, 23.5, 1.3, 1, 18578.8827, 16732.5055, 0, 4120
SPPRC, 0.1, 23.8, 20.7, 1.3, 1, 18577.8409, 17610.7101, 0, 2223
SPPRC, 0.1, 24.1, 21.4, 1.2, 1, 18575.3325, 17201.5488, 0, 2834
SPPRC, 0.1, 25.5, 22.7, 1.2, 1, 18575.2815, 17714.4338, 0, 2318
SPPRC, 0.2, 30.9, 28.2, 1.2, 1, 18568.6593, 17222.3002, 0, 3023
SPPRC, 0.1, 24.6, 21.9, 1.2, 1, 18568.6219, 17647.8557, 0, 2371
SPPRC, 0.1, 25.3, 22.6, 1.2, 1, 18566.8006, 17639.9457, 0, 2390
SPPRC, 0.1, 22.9, 20.2, 1.1, 1, 18564.2466, 16269.5477, 0, 3504
SPPRC, 0.1, 21.7, 19.1, 1.1, 1, 18564.2425, 17644.3603, 0, 2312
SPPRC, 0.0, 21.8, 19.1, 1.1, 1, 18561.1831, 17838.0753, 0, 1991
SPPRC, 0.1, 24.4, 21.6, 1.2, 1, 18549.0409, 17544.5, 0, 2707
SPPRC, 0.2, 23.6, 20.9, 1.2, 1, 18546.3443, 17875.0366, 0, 1946
SPPRC, 0.1, 24.7, 22.0, 1.2, 1, 18537.9192, 17259.6418, 0, 2365
SPPRC, 0.1, 24.8, 22.0, 1.2, 1, 18535.4334, 17863.4479, 0, 1780
SPPRC, 0.0, 19.5, 16.8, 1.2, 1, 18527.209, 17923.5518, 0, 1650
SPPRC, 0.1, 20.5, 17.8, 1.1, 1, 18517.4496, 17739.4271, 0, 1988
SPPRC, 0.1, 25.0, 22.3, 1.1, 1, 18515.2369, 17353.8417, 0, 2183
SPPRC, 0.0, 20.4, 17.5, 1.2, 1, 18515.1702, 17953.6568, 0, 1513
SPPRC, 0.1, 30.9, 28.1, 1.2, 1, 18506.3347, 17702.5875, 0, 1760
SPPRC, 0.1, 27.3, 24.5, 1.2, 1, 18503.263, 17768.3083, 0, 1591
SPPRC, 0.1, 18.4, 15.8, 1.1, 1, 18497.5791, 17920.8617, 0, 1441
SPPRC, 0.0, 24.7, 22.0, 1.1, 1, 18489.3094, 17152.3081, 0, 3005
SPPRC, 0.1, 22.8, 20.1, 1.2, 1, 18489.0967, 17822.4098, 0, 1198
SPPRC, 0.1, 17.7, 15.1, 1.1, 1, 18485.0819, 17795.0661, 0, 1221
SPPRC, 0.1, 15.1, 12.5, 1.1, 1, 18481.9853, 17933.7939, 0, 989
SPPRC, 0.1, 16.0, 13.4, 1.1, 1, 18478.8101, 17983.8909, 0, 1009
SPPRC, 0.1, 15.7, 13.1, 1.1, 1, 18476.9284, 15673.4572, 0, 4276
SPPRC, 0.1, 15.7, 13.1, 1.1, 1, 18476.8804, 17912.7924, 0, 971
SPPRC, 0.1, 15.9, 13.2, 1.1, 1, 18474.4839, 17944.5311, 0, 954
SPPRC, 0.1, 16.2, 13.5, 1.1, 1, 18472.1421, 18047.6363, 0, 898
SPPRC, 0.1, 24.1, 21.4, 1.1, 1, 18467.1347, 17990.951, 0, 851
SPPRC, 0.1, 40.3, 37.1, 1.5, 1, 18463.9525, 18039.8215, 0, 868
SPPRC, 0.2, 23.4, 20.7, 1.2, 1, 18460.7612, 17623.8758, 0, 979
SPPRC, 0.1, 17.9, 15.1, 1.2, 1, 18460.7283, 18028.9069, 0, 788
SPPRC, 0.1, 17.1, 14.4, 1.1, 1, 18456.7384, 18047.7077, 0, 908
SPPRC, 0.1, 17.2, 14.5, 1.2, 1, 18453.7783, 18151.2932, 0, 634
SPPRC, 0.2, 17.0, 14.3, 1.1, 1, 18447.0766, 17602.6336, 0, 1219
SPPRC, 0.1, 16.9, 14.2, 1.1, 1, 18445.8043, 18126.257, 0, 755
SPPRC, 0.1, 16.4, 13.7, 1.1, 1, 18442.9079, 18132.4396, 0, 605
SPPRC, 0.1, 16.1, 13.5, 1.1, 1, 18438.9827, 18127.3318, 0, 592
SPPRC, 0.1, 16.3, 13.7, 1.1, 1, 18435.8301, 18195.1635, 0, 481
SPPRC, 0.1, 16.2, 13.6, 1.1, 1, 18432.5476, 18069.1554, 0, 579
SPPRC, 0.1, 16.4, 13.7, 1.1, 1, 18431.6975, 18205.0039, 0, 417
SPPRC, 0.1, 16.1, 13.5, 1.1, 1, 18429.2308, 18188.8566, 0, 420
