Instance, X-n214-k11
capacity, 944
min_trucks, 11
output_file, output_uchoa/X-n214-k11-cyc2.log
Start date, 2022-07-01
Start time, 21-55-02
capacity, 944
num_vehicles, 11
abort_early, False
methods, ['cyc2']
max_vars, 100
time_limit, 86400
farley, False
ESPPRC_heur, True
initial time, initial max_it, max_stale_it
1, 20000.0, 20
heuristic Number of routes, heuristic Best Solution Value, heuristic number of iterations, adjusted time, adjusted max_it, measured total time
206537, 10925.0, 20000, 1, 20000.0, 22658.5
method, python time, total time, propagated dominance time, unpropagated dominance time, pricing_success, upper_bound, lower_bound, abort_early, num_paths, 
ESPPRC_heur, -0.0, 9.1, 8.0, 0.5, 0, 10605.4052, 10594.4052, True, 1
ESPPRC_heur, -0.0, 9.4, 8.1, 0.5, 0, 10605.34, 10599.2473, True, 2
cyc2, 0.3, 86.9, 0.0, 0.0, 1, 10605.3073, 9944.4797, 0, 31836
ESPPRC_heur, 0.1, 8.8, 7.7, 0.5, 0, 10602.777, 10363.9596, True, 102
ESPPRC_heur, 0.0, 8.2, 7.1, 0.5, 0, 10601.6865, 10568.333, True, 19
ESPPRC_heur, 0.1, 8.7, 7.5, 0.5, 0, 10601.4853, 10570.0592, True, 12
ESPPRC_heur, 0.0, 7.8, 6.7, 0.5, 0, 10601.366, 10594.0418, True, 4
ESPPRC_heur, -0.0, 7.8, 6.6, 0.5, 0, 10601.3641, 10600.9393, True, 1
cyc2, 0.3, 79.1, 0.0, 0.0, 1, 10601.364, 10057.5891, 0, 24060
ESPPRC_heur, -0.0, 9.2, 8.0, 0.5, 0, 10587.4218, 10511.816, True, 39
ESPPRC_heur, 0.0, 10.4, 8.9, 0.6, 0, 10586.8669, 10466.7369, True, 55
ESPPRC_heur, 0.0, 8.3, 7.2, 0.5, 0, 10586.2269, 10534.0579, True, 35
ESPPRC_heur, 0.0, 8.7, 7.5, 0.5, 0, 10586.0172, 10564.6999, True, 9
ESPPRC_heur, 0.0, 8.8, 7.6, 0.5, 0, 10586.0041, 10571.9161, True, 6
ESPPRC_heur, 0.1, 8.7, 7.5, 0.5, 0, 10586.0038, 10569.5571, True, 8
ESPPRC_heur, -0.0, 8.5, 7.3, 0.5, 0, 10585.9089, 10576.3479, True, 2
ESPPRC_heur, 0.0, 8.8, 7.7, 0.5, 0, 10585.899, 10583.8181, True, 1
cyc2, 0.3, 68.9, 0.0, 0.0, 1, 10585.8979, 10038.4191, 0, 16679
ESPPRC_heur, 0.0, 12.0, 10.5, 0.7, 0, 10572.6333, 10484.3736, True, 50
ESPPRC_heur, 0.0, 10.4, 9.1, 0.6, 0, 10572.107, 10512.4261, True, 21
ESPPRC_heur, 0.1, 8.2, 7.2, 0.5, 0, 10571.2656, 10528.1665, True, 23
ESPPRC_heur, 0.0, 9.6, 8.3, 0.6, 0, 10570.8257, 10523.6971, True, 11
ESPPRC_heur, 0.1, 9.6, 8.4, 0.6, 0, 10570.7748, 10551.058, True, 7
ESPPRC_heur, 0.0, 8.8, 7.6, 0.5, 0, 10570.7587, 10569.7416, True, 2
cyc2, 0.3, 79.4, 0.0, 0.0, 1, 10570.7587, 9648.9179, 0, 15225
ESPPRC_heur, 0.0, 12.5, 11.2, 0.7, 0, 10567.105, 10508.4813, True, 32
ESPPRC_heur, 0.0, 11.8, 10.4, 0.6, 0, 10566.8928, 10542.8059, True, 15
ESPPRC_heur, -0.0, 12.3, 10.7, 0.7, 0, 10566.8518, 10532.5276, True, 8
ESPPRC_heur, -0.0, 12.7, 11.1, 0.7, 0, 10566.8178, 10563.7147, True, 1
cyc2, 0.5, 94.7, 0.0, 0.0, 1, 10566.8178, 10002.0165, 0, 18340
cyc2, 0.3, 77.3, 0.0, 0.0, 1, 10566.8164, 10134.5799, 0, 10290
ESPPRC_heur, 0.1, 14.1, 12.5, 0.8, 0, 10560.5804, 10497.5276, True, 59
ESPPRC_heur, 0.1, 14.3, 12.7, 0.8, 0, 10560.203, 10497.1978, True, 54
ESPPRC_heur, 0.1, 14.0, 12.5, 0.8, 0, 10559.5344, 10495.61, True, 74
ESPPRC_heur, -0.0, 13.9, 12.3, 0.8, 0, 10559.3806, 10509.4143, True, 23
ESPPRC_heur, 0.0, 13.7, 12.1, 0.8, 0, 10559.2843, 10524.9952, True, 12
ESPPRC_heur, 0.0, 11.3, 9.7, 0.7, 0, 10559.1276, 10384.3313, True, 35
ESPPRC_heur, 0.0, 12.0, 10.4, 0.7, 0, 10559.0866, 10465.608, True, 14
ESPPRC_heur, 0.0, 12.2, 10.7, 0.7, 0, 10558.9728, 10516.0033, True, 9
ESPPRC_heur, -0.0, 14.0, 12.4, 0.8, 0, 10558.8855, 10526.6414, True, 8
ESPPRC_heur, 0.0, 12.4, 11.0, 0.7, 0, 10558.7399, 10539.1537, True, 5
ESPPRC_heur, 0.0, 11.8, 10.4, 0.7, 0, 10558.6855, 10525.3698, True, 4
ESPPRC_heur, -0.0, 12.7, 11.2, 0.7, 0, 10558.6236, 10542.1929, True, 2
ESPPRC_heur, -0.0, 12.7, 11.1, 0.7, 0, 10558.5619, 10525.4263, True, 3
ESPPRC_heur, 0.0, 13.1, 11.5, 0.8, 0, 10558.5228, 10542.5558, True, 5
